merchant_id,sales_date,approved_transactions,sales_amount_cop
M069,2026-03-28,0,0
M069,2026-03-29,0,0
M069,2026-03-30,8,1661928
M069,2026-03-31,10,1095000
M069,2026-04-01,15,1662870
M069,2026-04-02,12,1758336
M069,2026-04-03,6,1474860
M069,2026-04-04,7,567749
M069,2026-04-05,0,0
M069,2026-04-06,8,1859312
M069,2026-04-07,0,0
M069,2026-04-08,9,1278108
M069,2026-04-09,8,1043552
M069,2026-04-10,12,1725132
M069,2026-04-11,9,1994670
M069,2026-04-12,0,0
M069,2026-04-13,0,0
M069,2026-04-14,9,1770030
M069,2026-04-15,5,1136715
M069,2026-04-16,9,1673397
M069,2026-04-17,6,1456446
M069,2026-04-18,11,997458
M069,2026-04-19,0,0
M069,2026-04-20,11,2478102
M069,2026-04-21,18,4486248
M069,2026-04-22,7,1128554
M069,2026-04-23,9,901764
M069,2026-04-24,6,1294362
M069,2026-04-25,0,0
M069,2026-04-26,8,1061840
M069,2026-04-27,6,1201566
M069,2026-04-28,10,1177310
M069,2026-04-29,12,2770284
M069,2026-04-30,6,933090
M069,2026-05-01,8,2041168
M069,2026-05-02,7,682619
M069,2026-05-03,9,2327931
M069,2026-05-04,8,1294008
M069,2026-05-05,6,866766
M069,2026-05-06,8,1952280
M069,2026-05-07,8,1699704
M069,2026-05-08,10,1221370
M069,2026-05-09,8,2058352
M069,2026-05-10,7,1252426
M069,2026-05-11,0,0
M069,2026-05-12,8,970064
M069,2026-05-13,11,2374581
M069,2026-05-14,8,1774968
M069,2026-05-15,6,928584
M069,2026-05-16,3,479307
M069,2026-05-17,0,0
M069,2026-05-18,0,0
M069,2026-05-19,0,0
M069,2026-05-20,7,1677788
M069,2026-05-21,6,961590
M069,2026-05-22,8,1516912
M069,2026-05-23,4,595572
M069,2026-05-24,4,815088
M069,2026-05-25,0,0
M069,2026-05-26,10,2368110
M069,2026-05-27,0,0
M069,2026-05-28,10,1304860
M069,2026-05-29,8,1365184
M069,2026-05-30,7,1205078
M069,2026-05-31,4,362020
M069,2026-06-01,6,1251714
M069,2026-06-02,5,600420
M069,2026-06-03,0,0
M069,2026-06-04,11,1148752
M069,2026-06-05,7,697424
M069,2026-06-06,9,1897128
M069,2026-06-07,0,0
M069,2026-06-08,4,811928
M069,2026-06-09,0,0
M069,2026-06-10,0,0
M069,2026-06-11,6,934338
M069,2026-06-12,4,917924
M069,2026-06-13,7,1440712
M069,2026-06-14,10,1417410
M069,2026-06-15,9,1362213
M069,2026-06-16,9,1229355
M069,2026-06-17,8,1228424
M069,2026-06-18,0,0
M069,2026-06-19,9,2056644
M069,2026-06-20,0,0
M069,2026-06-21,0,0
M069,2026-06-22,0,0
M069,2026-06-23,10,801290
M069,2026-06-24,0,0
M069,2026-06-25,0,0
M069,2026-06-26,11,1055549
M069,2026-06-27,0,0
M069,2026-06-28,8,1767920
M069,2026-06-29,8,2033648
M069,2026-06-30,7,1758505
M069,2026-07-01,8,1354872
M069,2026-07-02,0,0
M069,2026-07-03,8,1093504
M069,2026-07-04,4,324476
M069,2026-07-05,4,658148
M069,2026-07-06,0,0
M069,2026-07-07,2,301690
M069,2026-07-08,4,603362
M069,2026-07-09,6,854763
M069,2026-07-10,14,2162049
M069,2026-07-11,1,75420
M069,2026-07-12,16,2463730
M069,2026-07-13,14,2111768
M069,2026-07-14,13,1960928
M069,2026-07-15,3,452521
M069,2026-07-16,0,0
M069,2026-07-17,0,0
M069,2026-07-18,15,2212329
M069,2026-07-19,8,1131304
M069,2026-07-20,0,0
M069,2026-07-21,0,0
M069,2026-07-22,2,251401
M069,2026-07-23,3,402241
M069,2026-07-24,0,0
M069,2026-07-25,7,980464
M069,2026-07-26,0,0
M069,2026-07-27,6,854763
M069,2026-07-28,0,0
M069,2026-07-29,1,175980
M069,2026-07-30,6,854763
M069,2026-07-31,4,628502
M069,2026-08-01,0,0
M069,2026-08-02,10,1483266
M069,2026-08-03,12,1810087
M069,2026-08-04,25,3795326
M069,2026-08-05,0,0
M069,2026-08-06,0,0
M069,2026-08-07,0,0
M069,2026-08-08,0,0
M069,2026-08-09,1,86257
M069,2026-08-10,6,948830
M069,2026-08-11,1,129385
M069,2026-08-12,23,3493419
M069,2026-08-13,26,3967834
M069,2026-08-14,12,1725145
M069,2026-08-15,10,1509502
M069,2026-08-16,28,4226606
M069,2026-08-17,2,258771
M069,2026-08-18,28,4140349
M069,2026-08-19,7,1078215
M069,2026-08-20,0,0
M069,2026-08-21,0,0
M069,2026-08-22,0,0
M069,2026-08-23,0,0
M069,2026-08-24,0,0
M069,2026-08-25,0,0
M069,2026-08-26,0,0
M069,2026-08-27,2,345029
M069,2026-08-28,0,0
M069,2026-08-29,0,0
M069,2026-08-30,16,2458332
M069,2026-08-31,0,0
M072,2025-10-01,0,0
M072,2025-10-02,0,0
M072,2025-10-03,0,0
M072,2025-10-04,0,0
M072,2025-10-05,0,0
M072,2025-10-06,5,890390
M072,2025-10-07,4,158948
M072,2025-10-08,2,152998
M072,2025-10-09,7,500689
M072,2025-10-10,3,318528
M072,2025-10-11,2,231292
M072,2025-10-12,3,487536
M072,2025-10-13,2,267172
M072,2025-10-14,0,0
M072,2025-10-15,3,505773
M072,2025-10-16,2,177650
M072,2025-10-17,4,691796
M072,2025-10-18,3,290715
M072,2025-10-19,0,0
M072,2025-10-20,4,560768
M072,2025-10-21,1,127955
M072,2025-10-22,2,358216
M072,2025-10-23,5,263540
M072,2025-10-24,0,0
M072,2025-10-25,1,86556
M072,2025-10-26,5,831595
M072,2025-10-27,0,0
M072,2025-10-28,0,0
M072,2025-10-29,4,289244
M072,2025-10-30,3,251409
M072,2025-10-31,7,792659
M072,2025-11-01,0,0
M072,2025-11-02,0,0
M072,2025-11-03,5,607525
M072,2025-11-04,0,0
M072,2025-11-05,0,0
M072,2025-11-06,6,391476
M072,2025-11-07,4,410296
M072,2025-11-08,2,337420
M072,2025-11-09,0,0
M072,2025-11-10,0,0
M072,2025-11-11,0,0
M072,2025-11-12,8,315776
M072,2025-11-13,0,0
M072,2025-11-14,6,773184
M072,2025-11-15,3,517518
M072,2025-11-16,8,931544
M072,2025-11-17,1,105461
M072,2025-11-18,6,482778
M072,2025-11-19,3,262704
M072,2025-11-20,5,291520
M072,2025-11-21,0,0
M072,2025-11-22,4,679944
M072,2025-11-23,0,0
M072,2025-11-24,4,500308
M072,2025-11-25,0,0
M072,2025-11-26,3,420927
M072,2025-11-27,5,377855
M072,2025-11-28,3,504201
M072,2025-11-29,0,0
M072,2025-11-30,5,256785
M072,2025-12-01,1,55418
M072,2025-12-02,0,0
M072,2025-12-03,0,0
M072,2025-12-04,1,113209
M072,2025-12-05,3,371937
M072,2025-12-06,5,506520
M072,2025-12-07,5,625810
M072,2025-12-08,8,781200
M072,2025-12-09,2,239290
M072,2025-12-10,3,360936
M072,2025-12-11,5,190565
M072,2025-12-12,3,479520
M072,2025-12-13,5,535130
M072,2025-12-14,0,0
M072,2025-12-15,6,361944
M072,2025-12-16,9,1433925
M072,2025-12-17,2,89894
M072,2025-12-18,0,0
M072,2025-12-19,6,212982
M072,2025-12-20,0,0
M072,2025-12-21,5,534815
M072,2025-12-22,3,368025
M072,2025-12-23,0,0
M072,2025-12-24,0,0
M072,2025-12-25,5,208070
M072,2025-12-26,4,326832
M072,2025-12-27,9,1074384
M072,2025-12-28,0,0
M072,2025-12-29,4,280184
M072,2025-12-30,3,254082
M072,2025-12-31,8,428152
M072,2026-01-01,1,129219
M072,2026-01-02,9,1076580
M072,2026-01-03,6,980814
M072,2026-01-04,0,0
M072,2026-01-05,2,311886
M072,2026-01-06,0,0
M072,2026-01-07,0,0
M072,2026-01-08,8,655856
M072,2026-01-09,0,0
M072,2026-01-10,0,0
M072,2026-01-11,0,0
M072,2026-01-12,7,285516
M072,2026-01-13,0,0
M072,2026-01-14,3,445314
M072,2026-01-15,0,0
M072,2026-01-16,0,0
M072,2026-01-17,0,0
M072,2026-01-18,2,356254
M072,2026-01-19,1,37414
M072,2026-01-20,1,54410
M072,2026-01-21,2,329548
M072,2026-01-22,3,355404
M072,2026-01-23,0,0
M072,2026-01-24,6,924258
M072,2026-01-25,0,0
M072,2026-01-26,0,0
M072,2026-01-27,0,0
M072,2026-01-28,0,0
M072,2026-01-29,0,0
M072,2026-01-30,1,104459
M072,2026-01-31,0,0
M072,2026-02-01,0,0
M072,2026-02-02,0,0
M072,2026-02-03,2,80656
M072,2026-02-04,4,657524
M072,2026-02-05,2,338792
M072,2026-02-06,0,0
M072,2026-02-07,0,0
M072,2026-02-08,0,0
M072,2026-02-09,0,0
M072,2026-02-10,0,0
M072,2026-02-11,7,266994
M072,2026-02-12,2,303660
M072,2026-02-13,2,189006
M072,2026-02-14,1,108048
M072,2026-02-15,2,119000
M072,2026-02-16,1,137339
M072,2026-02-17,3,253974
M072,2026-02-18,5,383095
M072,2026-02-19,0,0
M072,2026-02-20,0,0
M072,2026-02-21,0,0
M072,2026-02-22,5,566955
M072,2026-02-23,0,0
M072,2026-02-24,4,224936
M072,2026-02-25,4,672108
M072,2026-02-26,2,187552
M072,2026-02-27,0,0
M072,2026-02-28,4,410960
M072,2026-03-01,2,215236
M072,2026-03-02,5,582235
M072,2026-03-03,3,213768
M072,2026-03-04,0,0
M072,2026-03-05,4,384640
M072,2026-03-06,0,0
M072,2026-03-07,0,0
M072,2026-03-08,0,0
M072,2026-03-09,6,989322
M072,2026-03-10,5,226010
M072,2026-03-11,0,0
M072,2026-03-12,5,871890
M072,2026-03-13,1,37816
M072,2026-03-14,8,1081720
M072,2026-03-15,0,0
M072,2026-03-16,0,0
M072,2026-03-17,2,325216
M072,2026-03-18,5,469755
M072,2026-03-19,4,423620
M072,2026-03-20,4,503512
M072,2026-03-21,7,1239154
M072,2026-03-22,3,212319
M072,2026-03-23,0,0
M072,2026-03-24,9,1235952
M072,2026-03-25,3,313947
M072,2026-03-26,0,0
M072,2026-03-27,2,80722
M072,2026-03-28,2,74676
M072,2026-03-29,4,597996
M072,2026-03-30,4,318376
M072,2026-03-31,4,406804
M072,2026-04-01,2,185868
M072,2026-04-02,3,408333
M072,2026-04-03,3,319236
M072,2026-04-04,0,0
M072,2026-04-05,2,285126
M072,2026-04-06,0,0
M072,2026-04-07,0,0
M072,2026-04-08,4,640676
M072,2026-04-09,0,0
M072,2026-04-10,1,39730
M072,2026-04-11,0,0
M072,2026-04-12,9,478980
M072,2026-04-13,0,0
M072,2026-04-14,5,787275
M072,2026-04-15,4,303868
M072,2026-04-16,0,0
M072,2026-04-17,0,0
M072,2026-04-18,0,0
M072,2026-04-19,0,0
M072,2026-04-20,0,0
M072,2026-04-21,4,309736
M072,2026-04-22,0,0
M072,2026-04-23,0,0
M072,2026-04-24,0,0
M072,2026-04-25,0,0
M072,2026-04-26,3,413328
M072,2026-04-27,3,315525
M072,2026-04-28,4,289100
M072,2026-04-29,0,0
M072,2026-04-30,6,702684
M072,2026-05-01,3,290868
M072,2026-05-02,0,0
M072,2026-05-03,0,0
M072,2026-05-04,0,0
M072,2026-05-05,5,831285
M072,2026-05-06,2,250628
M072,2026-05-07,1,106840
M072,2026-05-08,0,0
M072,2026-05-09,4,634920
M072,2026-05-10,0,0
M072,2026-05-11,3,268692
M072,2026-05-12,0,0
M072,2026-05-13,6,792690
M072,2026-05-14,0,0
M072,2026-05-15,0,0
M072,2026-05-16,2,153562
M072,2026-05-17,0,0
M072,2026-05-18,4,588796
M072,2026-05-19,4,486396
M072,2026-05-20,5,280715
M072,2026-05-21,4,636136
M072,2026-05-22,0,0
M072,2026-05-23,4,183372
M072,2026-05-24,4,667448
M072,2026-05-25,6,404016
M072,2026-05-26,0,0
M072,2026-05-27,6,971166
M072,2026-05-28,5,420375
M072,2026-05-29,0,0
M072,2026-05-30,1,87199
M072,2026-05-31,1,57671
M072,2026-06-01,3,444411
M072,2026-06-02,0,0
M072,2026-06-03,0,0
M072,2026-06-04,0,0
M072,2026-06-05,6,878394
M072,2026-06-06,4,600932
M072,2026-06-07,0,0
M072,2026-06-08,11,1579094
M072,2026-06-09,0,0
M072,2026-06-10,3,459888
M072,2026-06-11,0,0
M072,2026-06-12,0,0
M072,2026-06-13,0,0
M072,2026-06-14,0,0
M072,2026-06-15,0,0
M072,2026-06-16,0,0
M072,2026-06-17,3,165744
M072,2026-06-18,3,393744
M072,2026-06-19,3,441831
M072,2026-06-20,3,412200
M072,2026-06-21,0,0
M072,2026-06-22,0,0
M072,2026-06-23,1,170577
M072,2026-06-24,5,826525
M072,2026-06-25,0,0
M072,2026-06-26,4,703212
M072,2026-06-27,6,804426
M072,2026-06-28,0,0
M072,2026-06-29,3,355794
M072,2026-06-30,0,0
M072,2026-07-01,2,105248
M072,2026-07-02,4,230880
M072,2026-07-03,1,80277
M072,2026-07-04,2,144582
M072,2026-07-05,3,153210
M072,2026-07-06,3,326319
M072,2026-07-07,1,81018
M072,2026-07-08,0,0
M072,2026-07-09,5,459041
M072,2026-07-10,2,205218
M072,2026-07-11,5,442839
M072,2026-07-12,2,156614
M072,2026-07-13,5,491444
M072,2026-07-14,4,378034
M072,2026-07-15,3,237621
M072,2026-07-16,3,286225
M072,2026-07-17,5,448240
M072,2026-07-18,1,37803
M072,2026-07-19,1,5400
M072,2026-07-20,0,0
M072,2026-07-21,0,0
M072,2026-07-22,6,513046
M072,2026-07-23,4,351031
M072,2026-07-24,4,340230
M072,2026-07-25,1,37803
M072,2026-07-26,1,37803
M072,2026-07-27,2,178216
M072,2026-07-28,1,48604
M072,2026-07-29,3,286225
M072,2026-07-30,5,405036
M072,2026-07-31,0,0
M072,2026-08-01,3,243021
M072,2026-08-02,2,194417
M072,2026-08-03,0,0
M072,2026-08-04,5,434740
M072,2026-08-05,0,0
M072,2026-08-06,0,0
M072,2026-08-07,1,114028
M072,2026-08-08,0,0
M072,2026-08-09,5,434732
M072,2026-08-10,3,263690
M072,2026-08-11,1,99774
M072,2026-08-12,0,0
M072,2026-08-13,3,306450
M072,2026-08-14,4,391971
M072,2026-08-15,8,677042
M072,2026-08-16,0,0
M072,2026-08-17,7,627154
M072,2026-08-18,0,0
M072,2026-08-19,0,0
M072,2026-08-20,1,21380
M072,2026-08-21,6,555887
M072,2026-08-22,0,0
M072,2026-08-23,0,0
M072,2026-08-24,0,0
M072,2026-08-25,0,0
M072,2026-08-26,3,242309
M072,2026-08-27,0,0
M072,2026-08-28,4,342084
M072,2026-08-29,0,0
M072,2026-08-30,4,363464
M072,2026-08-31,8,691295
M074,2025-09-27,0,0
M074,2025-09-28,0,0
M074,2025-09-29,0,0
M074,2025-09-30,0,0
M074,2025-10-01,0,0
M074,2025-10-02,0,0
M074,2025-10-03,1,75019
M074,2025-10-04,0,0
M074,2025-10-05,0,0
M074,2025-10-06,4,378356
M074,2025-10-07,0,0
M074,2025-10-08,2,157216
M074,2025-10-09,4,174292
M074,2025-10-10,0,0
M074,2025-10-11,0,0
M074,2025-10-12,5,721455
M074,2025-10-13,5,275020
M074,2025-10-14,3,209523
M074,2025-10-15,5,206010
M074,2025-10-16,4,578164
M074,2025-10-17,2,302402
M074,2025-10-18,4,597260
M074,2025-10-19,0,0
M074,2025-10-20,2,264322
M074,2025-10-21,0,0
M074,2025-10-22,0,0
M074,2025-10-23,0,0
M074,2025-10-24,5,445935
M074,2025-10-25,4,247952
M074,2025-10-26,3,505824
M074,2025-10-27,2,207586
M074,2025-10-28,2,73082
M074,2025-10-29,7,567532
M074,2025-10-30,7,989401
M074,2025-10-31,0,0
M074,2025-11-01,0,0
M074,2025-11-02,0,0
M074,2025-11-03,0,0
M074,2025-11-04,7,842779
M074,2025-11-05,1,42512
M074,2025-11-06,0,0
M074,2025-11-07,0,0
M074,2025-11-08,0,0
M074,2025-11-09,6,515064
M074,2025-11-10,4,482156
M074,2025-11-11,7,664083
M074,2025-11-12,0,0
M074,2025-11-13,1,53412
M074,2025-11-14,7,679854
M074,2025-11-15,5,854475
M074,2025-11-16,4,717348
M074,2025-11-17,4,272924
M074,2025-11-18,6,990990
M074,2025-11-19,2,248632
M074,2025-11-20,5,446610
M074,2025-11-21,3,394584
M074,2025-11-22,0,0
M074,2025-11-23,0,0
M074,2025-11-24,0,0
M074,2025-11-25,0,0
M074,2025-11-26,0,0
M074,2025-11-27,0,0
M074,2025-11-28,3,262209
M074,2025-11-29,7,339864
M074,2025-11-30,5,452020
M074,2025-12-01,2,186552
M074,2025-12-02,0,0
M074,2025-12-03,4,271688
M074,2025-12-04,4,367528
M074,2025-12-05,0,0
M074,2025-12-06,0,0
M074,2025-12-07,0,0
M074,2025-12-08,0,0
M074,2025-12-09,5,828005
M074,2025-12-10,2,256560
M074,2025-12-11,0,0
M074,2025-12-12,6,838044
M074,2025-12-13,2,93742
M074,2025-12-14,5,400550
M074,2025-12-15,5,329505
M074,2025-12-16,3,285465
M074,2025-12-17,4,566160
M074,2025-12-18,0,0
M074,2025-12-19,0,0
M074,2025-12-20,5,737675
M074,2025-12-21,0,0
M074,2025-12-22,3,198996
M074,2025-12-23,8,1069600
M074,2025-12-24,5,604880
M074,2025-12-25,6,454440
M074,2025-12-26,0,0
M074,2025-12-27,3,417687
M074,2025-12-28,0,0
M074,2025-12-29,1,70845
M074,2025-12-30,0,0
M074,2025-12-31,0,0
M074,2026-01-01,0,0
M074,2026-01-02,4,280304
M074,2026-01-03,0,0
M074,2026-01-04,7,1002743
M074,2026-01-05,0,0
M074,2026-01-06,6,828300
M074,2026-01-07,0,0
M074,2026-01-08,7,1136093
M074,2026-01-09,2,153654
M074,2026-01-10,0,0
M074,2026-01-11,8,995240
M074,2026-01-12,0,0
M074,2026-01-13,1,91150
M074,2026-01-14,0,0
M074,2026-01-15,4,531932
M074,2026-01-16,2,161892
M074,2026-01-17,8,1384872
M074,2026-01-18,0,0
M074,2026-01-19,8,522888
M074,2026-01-20,1,48658
M074,2026-01-21,5,364170
M074,2026-01-22,0,0
M074,2026-01-23,4,639580
M074,2026-01-24,0,0
M074,2026-01-25,4,683872
M074,2026-01-26,0,0
M074,2026-01-27,4,551744
M074,2026-01-28,0,0
M074,2026-01-29,6,469458
M074,2026-01-30,0,0
M074,2026-01-31,5,495745
M074,2026-02-01,2,302968
M074,2026-02-02,5,566610
M074,2026-02-03,0,0
M074,2026-02-04,0,0
M074,2026-02-05,1,73798
M074,2026-02-06,0,0
M074,2026-02-07,10,882520
M074,2026-02-08,0,0
M074,2026-02-09,5,785735
M074,2026-02-10,7,770322
M074,2026-02-11,0,0
M074,2026-02-12,4,694960
M074,2026-02-13,1,146784
M074,2026-02-14,8,365216
M074,2026-02-15,7,883547
M074,2026-02-16,0,0
M074,2026-02-17,0,0
M074,2026-02-18,5,183550
M074,2026-02-19,6,211572
M074,2026-02-20,4,349984
M074,2026-02-21,5,795175
M074,2026-02-22,6,709398
M074,2026-02-23,0,0
M074,2026-02-24,1,109487
M074,2026-02-25,0,0
M074,2026-02-26,0,0
M074,2026-02-27,1,91978
M074,2026-02-28,3,472356
M074,2026-03-01,5,592080
M074,2026-03-02,0,0
M074,2026-03-03,0,0
M074,2026-03-04,0,0
M074,2026-03-05,5,595480
M074,2026-03-06,5,546780
M074,2026-03-07,3,157812
M074,2026-03-08,0,0
M074,2026-03-09,0,0
M074,2026-03-10,4,656788
M074,2026-03-11,0,0
M074,2026-03-12,8,736720
M074,2026-03-13,5,571695
M074,2026-03-14,0,0
M074,2026-03-15,7,568911
M074,2026-03-16,0,0
M074,2026-03-17,0,0
M074,2026-03-18,3,395130
M074,2026-03-19,0,0
M074,2026-03-20,0,0
M074,2026-03-21,0,0
M074,2026-03-22,2,150740
M074,2026-03-23,4,612968
M074,2026-03-24,4,460428
M074,2026-03-25,3,232938
M074,2026-03-26,5,616065
M074,2026-03-27,7,565138
M074,2026-03-28,0,0
M074,2026-03-29,4,511348
M074,2026-03-30,7,633157
M074,2026-03-31,0,0
M074,2026-04-01,4,599124
M074,2026-04-02,0,0
M074,2026-04-03,7,1159837
M074,2026-04-04,0,0
M074,2026-04-05,0,0
M074,2026-04-06,0,0
M074,2026-04-07,3,154296
M074,2026-04-08,7,1228969
M074,2026-04-09,2,84692
M074,2026-04-10,2,83362
M074,2026-04-11,0,0
M074,2026-04-12,0,0
M074,2026-04-13,7,875539
M074,2026-04-14,0,0
M074,2026-04-15,6,822816
M074,2026-04-16,0,0
M074,2026-04-17,6,432576
M074,2026-04-18,3,184125
M074,2026-04-19,4,177756
M074,2026-04-20,2,152732
M074,2026-04-21,0,0
M074,2026-04-22,4,640188
M074,2026-04-23,4,459020
M074,2026-04-24,3,480264
M074,2026-04-25,3,404862
M074,2026-04-26,3,140961
M074,2026-04-27,0,0
M074,2026-04-28,0,0
M074,2026-04-29,6,1058328
M074,2026-04-30,5,555370
M074,2026-05-01,0,0
M074,2026-05-02,5,586200
M074,2026-05-03,5,452595
M074,2026-05-04,6,490722
M074,2026-05-05,0,0
M074,2026-05-06,4,484316
M074,2026-05-07,0,0
M074,2026-05-08,2,216204
M074,2026-05-09,0,0
M074,2026-05-10,2,296676
M074,2026-05-11,0,0
M074,2026-05-12,0,0
M074,2026-05-13,2,126808
M074,2026-05-14,0,0
M074,2026-05-15,4,607560
M074,2026-05-16,6,427368
M074,2026-05-17,3,359961
M074,2026-05-18,3,467142
M074,2026-05-19,0,0
M074,2026-05-20,8,288744
M074,2026-05-21,3,147255
M074,2026-05-22,5,227815
M074,2026-05-23,0,0
M074,2026-05-24,5,181950
M074,2026-05-25,3,303009
M074,2026-05-26,0,0
M074,2026-05-27,0,0
M074,2026-05-28,3,487359
M074,2026-05-29,0,0
M074,2026-05-30,5,656205
M074,2026-05-31,9,564507
M074,2026-06-01,0,0
M074,2026-06-02,0,0
M074,2026-06-03,0,0
M074,2026-06-04,7,1033039
M074,2026-06-05,3,471063
M074,2026-06-06,2,212002
M074,2026-06-07,2,78126
M074,2026-06-08,2,311408
M074,2026-06-09,0,0
M074,2026-06-10,2,218754
M074,2026-06-11,3,332019
M074,2026-06-12,0,0
M074,2026-06-13,1,119099
M074,2026-06-14,7,509341
M074,2026-06-15,0,0
M074,2026-06-16,5,811370
M074,2026-06-17,2,345828
M074,2026-06-18,0,0
M074,2026-06-19,0,0
M074,2026-06-20,3,206334
M074,2026-06-21,3,390054
M074,2026-06-22,5,808160
M074,2026-06-23,3,461820
M074,2026-06-24,0,0
M074,2026-06-25,4,599452
M074,2026-06-26,2,217808
M074,2026-06-27,0,0
M074,2026-06-28,0,0
M074,2026-06-29,1,119588
M074,2026-06-30,0,0
M074,2026-07-01,2,117296
M074,2026-07-02,0,0
M074,2026-07-03,0,0
M074,2026-07-04,0,0
M074,2026-07-05,0,0
M074,2026-07-06,5,253475
M074,2026-07-07,7,630104
M074,2026-07-08,9,850630
M074,2026-07-09,3,241537
M074,2026-07-10,7,651099
M074,2026-07-11,10,903138
M074,2026-07-12,6,567087
M074,2026-07-13,0,0
M074,2026-07-14,7,651099
M074,2026-07-15,0,0
M074,2026-07-16,0,0
M074,2026-07-17,0,0
M074,2026-07-18,0,0
M074,2026-07-19,5,420064
M074,2026-07-20,6,556585
M074,2026-07-21,7,588090
M074,2026-07-22,1,84012
M074,2026-07-23,0,0
M074,2026-07-24,0,0
M074,2026-07-25,0,0
M074,2026-07-26,0,0
M074,2026-07-27,0,0
M074,2026-07-28,12,1039659
M074,2026-07-29,0,0
M074,2026-07-30,0,0
M074,2026-07-31,1,115517
M074,2026-08-01,0,0
M074,2026-08-02,9,798122
M074,2026-08-03,0,0
M074,2026-08-04,0,0
M074,2026-08-05,9,842408
M074,2026-08-06,0,0
M074,2026-08-07,0,0
M074,2026-08-08,0,0
M074,2026-08-09,0,0
M074,2026-08-10,1,34619
M074,2026-08-11,11,1027038
M074,2026-08-12,6,565448
M074,2026-08-13,4,403891
M074,2026-08-14,1,115397
M074,2026-08-15,4,357732
M074,2026-08-16,0,0
M074,2026-08-17,1,92318
M074,2026-08-18,0,0
M074,2026-08-19,5,473129
M074,2026-08-20,0,0
M074,2026-08-21,6,519288
M074,2026-08-22,11,980879
M074,2026-08-23,7,646226
M074,2026-08-24,0,0
M074,2026-08-25,0,0
M074,2026-08-26,3,300033
M074,2026-08-27,0,0
M074,2026-08-28,6,507749
M074,2026-08-29,7,600067
M074,2026-08-30,0,0
M074,2026-08-31,1,80778
M075,2026-02-09,0,0
M075,2026-02-10,0,0
M075,2026-02-11,0,0
M075,2026-02-12,0,0
M075,2026-02-13,1,71536
M075,2026-02-14,3,117144
M075,2026-02-15,0,0
M075,2026-02-16,1,103127
M075,2026-02-17,0,0
M075,2026-02-18,3,399579
M075,2026-02-19,4,276808
M075,2026-02-20,6,870654
M075,2026-02-21,2,344948
M075,2026-02-22,2,234140
M075,2026-02-23,0,0
M075,2026-02-24,0,0
M075,2026-02-25,6,658668
M075,2026-02-26,4,333328
M075,2026-02-27,5,810935
M075,2026-02-28,0,0
M075,2026-03-01,3,498147
M075,2026-03-02,0,0
M075,2026-03-03,5,357870
M075,2026-03-04,3,199914
M075,2026-03-05,0,0
M075,2026-03-06,0,0
M075,2026-03-07,3,400458
M075,2026-03-08,3,208992
M075,2026-03-09,2,107006
M075,2026-03-10,0,0
M075,2026-03-11,6,787494
M075,2026-03-12,5,645685
M075,2026-03-13,6,879606
M075,2026-03-14,1,152927
M075,2026-03-15,6,986190
M075,2026-03-16,0,0
M075,2026-03-17,7,746221
M075,2026-03-18,3,332787
M075,2026-03-19,0,0
M075,2026-03-20,0,0
M075,2026-03-21,4,469960
M075,2026-03-22,2,204366
M075,2026-03-23,3,384336
M075,2026-03-24,3,315258
M075,2026-03-25,2,70122
M075,2026-03-26,3,245220
M075,2026-03-27,2,98348
M075,2026-03-28,0,0
M075,2026-03-29,4,256628
M075,2026-03-30,5,750110
M075,2026-03-31,2,168912
M075,2026-04-01,0,0
M075,2026-04-02,6,870936
M075,2026-04-03,2,340978
M075,2026-04-04,5,816135
M075,2026-04-05,4,302408
M075,2026-04-06,6,401244
M075,2026-04-07,0,0
M075,2026-04-08,1,87229
M075,2026-04-09,0,0
M075,2026-04-10,0,0
M075,2026-04-11,0,0
M075,2026-04-12,3,224382
M075,2026-04-13,0,0
M075,2026-04-14,0,0
M075,2026-04-15,5,446570
M075,2026-04-16,0,0
M075,2026-04-17,1,48840
M075,2026-04-18,1,60432
M075,2026-04-19,4,178724
M075,2026-04-20,0,0
M075,2026-04-21,2,355068
M075,2026-04-22,0,0
M075,2026-04-23,0,0
M075,2026-04-24,4,656280
M075,2026-04-25,0,0
M075,2026-04-26,6,558144
M075,2026-04-27,5,878785
M075,2026-04-28,0,0
M075,2026-04-29,7,334726
M075,2026-04-30,0,0
M075,2026-05-01,3,409494
M075,2026-05-02,6,626508
M075,2026-05-03,8,485056
M075,2026-05-04,4,574164
M075,2026-05-05,0,0
M075,2026-05-06,0,0
M075,2026-05-07,0,0
M075,2026-05-08,1,116476
M075,2026-05-09,0,0
M075,2026-05-10,4,393608
M075,2026-05-11,0,0
M075,2026-05-12,1,38282
M075,2026-05-13,0,0
M075,2026-05-14,0,0
M075,2026-05-15,0,0
M075,2026-05-16,4,234260
M075,2026-05-17,2,210758
M075,2026-05-18,0,0
M075,2026-05-19,0,0
M075,2026-05-20,0,0
M075,2026-05-21,0,0
M075,2026-05-22,2,233746
M075,2026-05-23,0,0
M075,2026-05-24,1,144084
M075,2026-05-25,6,597138
M075,2026-05-26,7,871619
M075,2026-05-27,0,0
M075,2026-05-28,0,0
M075,2026-05-29,0,0
M075,2026-05-30,7,546245
M075,2026-05-31,0,0
M075,2026-06-01,0,0
M075,2026-06-02,4,323984
M075,2026-06-03,2,278350
M075,2026-06-04,0,0
M075,2026-06-05,0,0
M075,2026-06-06,4,162948
M075,2026-06-07,6,387048
